com_pos_x,com_pos_y,com_pos_z,com_quat_w,com_quat_x,com_quat_y,com_quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15
-0.0175874,0.0574968,0.585204,0.0147908,-0.234327,0.0258171,0.971702,-0.213049,-2.09441,0.785217,2.15118e-06,-2.06134,0.785394,-0.129855,-0.494557,1.12406,0.0400149,-0.487139,0.955704,0.000152436,2.54856e-05,0.499979,-0.500224
-0.0176185,0.0575881,0.585178,0.014677,-0.234386,0.0257322,0.971692,-0.213049,-2.09441,0.785242,2.15886e-06,-2.06134,0.785394,-0.129238,-0.497976,1.11127,0.040015,-0.487139,0.955704,0.000151958,2.54856e-05,0.49998,-0.500224
-0.0176519,0.0576906,0.585149,0.0145494,-0.23445,0.0256366,0.971681,-0.213049,-2.09441,0.785263,2.16566e-06,-2.06134,0.785394,-0.128643,-0.501007,1.09841,0.0400151,-0.487138,0.955704,0.000151482,2.54856e-05,0.49998,-0.500224
-0.0176876,0.0578054,0.585117,0.0144066,-0.23452,0.0255294,0.971669,-0.213049,-2.09441,0.78528,2.17152e-06,-2.06134,0.785394,-0.12807,-0.503662,1.08554,0.0400152,-0.487138,0.955704,0.000151007,2.54856e-05,0.49998,-0.500224
-0.017726,0.0579324,0.585082,0.014249,-0.234596,0.0254108,0.971656,-0.213049,-2.09441,0.785295,2.17635e-06,-2.06134,0.785394,-0.12752,-0.505961,1.07272,0.0400153,-0.487137,0.955704,0.000150534,2.54856e-05,0.499981,-0.500224
-0.0177668,0.0580702,0.585045,0.0140781,-0.234679,0.0252819,0.971642,-0.213049,-2.09441,0.785308,2.18013e-06,-2.06134,0.785394,-0.126994,-0.507922,1.06002,0.0400153,-0.487137,0.955704,0.000150062,2.54856e-05,0.499981,-0.500224
-0.01781,0.0582168,0.585004,0.0138963,-0.234766,0.0251448,0.971627,-0.213049,-2.09441,0.785319,2.18292e-06,-2.06134,0.785394,-0.126493,-0.509569,1.0475,0.0400154,-0.487137,0.955704,0.000149593,2.54857e-05,0.499981,-0.500224
-0.0178552,0.0583703,0.584962,0.013706,-0.234857,0.0250012,0.971612,-0.213049,-2.09441,0.785328,2.1849e-06,-2.06134,0.785394,-0.126017,-0.510926,1.03525,0.0400155,-0.487136,0.955704,0.000149127,2.54857e-05,0.499981,-0.500224
-0.0179018,0.0585293,0.584918,0.0135091,-0.234951,0.0248525,0.971595,-0.213049,-2.09441,0.785336,2.18629e-06,-2.06134,0.785394,-0.125567,-0.512021,1.02332,0.0400156,-0.487136,0.955704,0.000148662,2.54857e-05,0.499982,-0.500224
-0.0179495,0.0586926,0.584871,0.0133067,-0.235048,0.0246996,0.971579,-0.213049,-2.09441,0.785343,2.18723e-06,-2.06134,0.785394,-0.125144,-0.512881,1.0118,0.0400157,-0.487136,0.955704,0.0001482,2.54857e-05,0.499982,-0.500224
-0.0179982,0.0588595,0.584824,0.0131,-0.235147,0.0245434,0.971562,-0.213049,-2.09441,0.785349,2.18781e-06,-2.06134,0.785394,-0.124749,-0.513535,1.00075,0.0400158,-0.487136,0.955704,0.00014774,2.54857e-05,0.499982,-0.500224
-0.0180476,0.0590289,0.584776,0.0128901,-0.235247,0.0243848,0.971544,-0.213049,-2.09441,0.785354,2.18804e-06,-2.06134,0.785394,-0.124382,-0.514014,0.990254,0.0400159,-0.487136,0.955704,0.000147282,2.54857e-05,0.499983,-0.500223
-0.0181209,0.0592773,0.58465,0.0125848,-0.235405,0.0241489,0.971516,-0.213049,-2.09441,0.785357,2.21997e-06,-2.06134,0.785394,-0.124037,-0.517364,0.985274,0.0400156,-0.487135,0.955704,0.000146781,2.5486e-05,0.499983,-0.500223
-0.0182968,0.0599375,0.584401,0.0117781,-0.235791,0.0235289,0.971447,-0.213048,-2.09442,0.78536,2.3007e-06,-2.06134,0.785394,-0.123715,-0.522934,0.984779,0.0400145,-0.487133,0.955706,0.000146242,2.54866e-05,0.499983,-0.500223
-0.0185908,0.0610332,0.584074,0.0104367,-0.236423,0.0225039,0.971334,-0.213048,-2.09442,0.785363,2.36336e-06,-2.06134,0.785394,-0.123425,-0.527621,0.983746,0.0400137,-0.487132,0.955707,0.000145754,2.54872e-05,0.499983,-0.500222
-0.018997,0.0625628,0.583629,0.0085641,-0.237301,0.0210735,0.97117,-0.213048,-2.09442,0.785365,2.41308e-06,-2.06134,0.785394,-0.123166,-0.53157,0.982424,0.0400131,-0.487131,0.955708,0.000145285,2.54879e-05,0.499983,-0.500222
-0.0195101,0.0645317,0.583049,0.00615333,-0.238427,0.0192323,0.97095,-0.213048,-2.09442,0.785367,2.4553e-06,-2.06134,0.785394,-0.122939,-0.534905,0.981029,0.0400125,-0.48713,0.955709,0.000144828,2.54885e-05,0.499983,-0.500221
-0.0198315,0.0666878,0.582527,0.00350817,-0.239993,0.0172526,0.970615,-0.213048,-2.09441,0.785369,2.70556e-06,-2.06133,0.785395,-0.122841,-0.53647,0.980375,0.0400145,-0.487131,0.955706,0.00494455,0.00482548,0.517583,-0.487422
-0.0194066,0.0685169,0.582441,0.0014038,-0.241859,0.0160996,0.970177,-0.213028,-2.09428,0.785394,2.93695e-06,-2.06121,0.785419,-0.122836,-0.536294,0.980373,0.040013,-0.487021,0.95568,0.0145446,0.0144255,0.552782,-0.461822
-0.0184995,0.0698912,0.582699,-0.000206256,-0.243461,0.0152826,0.96979,-0.212953,-2.09379,0.785486,3.05264e-06,-2.06073,0.785512,-0.122796,-0.535974,0.980298,0.0399992,-0.48659,0.955588,0.0241445,0.0240255,0.587982,-0.436222
-0.0172004,0.0706939,0.583025,-0.00124698,-0.244812,0.0147023,0.969458,-0.212792,-2.09273,0.785685,3.13146e-06,-2.05969,0.785711,-0.122706,-0.535638,0.980113,0.0399684,-0.48566,0.95539,0.0337445,0.0336255,0.623181,-0.410622
-0.0154984,0.0709271,0.583362,-0.00172524,-0.246025,0.0143608,0.969156,-0.212516,-2.09092,0.786024,3.20388e-06,-2.05792,0.78605,-0.122549,-0.534912,0.979787,0.0399164,-0.484078,0.955051,0.0433445,0.0432255,0.658381,-0.385022
-0.0133841,0.0706077,0.583675,-0.00166977,-0.247189,0.0142314,0.968861,-0.212105,-2.08822,0.78653,3.26475e-06,-2.05529,0.786556,-0.122314,-0.533497,0.979292,0.0398388,-0.481716,0.954546,0.0529445,0.0528255,0.69358,-0.359422
-0.0109126,0.0698889,0.584112,-0.00130878,-0.248141,0.0140324,0.968621,-0.211538,-2.08451,0.787226,3.34598e-06,-2.05166,0.787252,-0.12199,-0.531727,0.978604,0.0397332,-0.478467,0.95385,0.0625445,0.0624255,0.72878,-0.333822
-0.00796732,0.0690767,0.584831,-0.00106672,-0.249103,0.0133075,0.968385,-0.210802,-2.07968,0.788132,3.48417e-06,-2.04695,0.788157,-0.121567,-0.528378,0.977706,0.0395961,-0.474244,0.952946,0.0721445,0.0720255,0.763979,-0.308222
-0.00448904,0.068305,0.58589,-0.00113695,-0.250199,0.0118545,0.968121,-0.209883,-2.07366,0.789261,3.61117e-06,-2.04107,0.789286,-0.12104,-0.522822,0.976583,0.0394248,-0.468975,0.951817,0.0817445,0.0816255,0.799178,-0.282622
-0.000524399,0.0674568,0.587248,-0.00129977,-0.251336,0.0100846,0.967847,-0.208772,-2.06638,0.790626,3.66093e-06,-2.03396,0.790652,-0.120401,-0.515716,0.975224,0.0392172,-0.462606,0.950451,0.0913445,0.0912254,0.834378,-0.257022
0.00387577,0.0664333,0.588779,-0.0013505,-0.25245,0.00839375,0.967573,-0.207462,-2.05779,0.792237,3.69239e-06,-2.02558,0.792262,-0.119647,-0.507575,0.973619,0.038972,-0.455092,0.94884,0.100945,0.100825,0.869577,-0.231423
0.00864656,0.0652597,0.590481,-0.00112539,-0.253686,0.00705275,0.96726,-0.20531,-2.04786,0.794099,3.88498e-06,-2.01588,0.794125,-0.118775,-0.498351,0.971761,0.0386876,-0.446401,0.946978,0.110545,0.110425,0.904777,-0.205823
0.0125659,0.0640491,0.592695,0.00062705,-0.256173,0.00823928,0.966596,-0.203679,-2.03656,0.796216,4.11271e-06,-2.00485,0.796244,-0.117782,-0.48801,0.969645,0.0383636,-0.43651,0.944862,0.120145,0.120025,0.939976,-0.180222
0.0154159,0.0632008,0.595085,0.002215,-0.258739,0.00974241,0.965895,-0.201824,-2.02388,0.798594,4.23265e-06,-1.99246,0.798622,-0.116666,-0.476525,0.967272,0.0379991,-0.425415,0.942486,0.129746,0.129625,0.975176,-0.154621
0.0180639,0.0628029,0.597457,0.00330482,-0.261847,0.0109014,0.965042,-0.199747,-2.00982,0.801232,4.3199e-06,-1.97873,0.801259,-0.115427,-0.463886,0.964638,0.0375962,-0.41312,0.939846,0.139346,0.139225,1.01038,-0.129022
0.0209089,0.063043,0.600073,0.00368102,-0.265354,0.0115441,0.964075,-0.197449,-1.99437,0.804128,4.39264e-06,-1.96365,0.804155,-0.114068,-0.45009,0.961746,0.037154,-0.399684,0.936949,0.148946,0.148825,1.04558,-0.103422
0.0239229,0.0638781,0.602933,0.00339592,-0.269313,0.0117216,0.962975,-0.194934,-1.97756,0.807281,4.45082e-06,-1.94724,0.807307,-0.112589,-0.435143,0.958597,0.0366727,-0.384968,0.933796,0.158547,0.158425,1.08078,-0.0778227
0.027019,0.0651977,0.605959,0.00256649,-0.273714,0.0115181,0.961739,-0.192206,-1.95941,0.810685,4.45868e-06,-1.92952,0.810711,-0.110992,-0.419058,0.955195,0.0361534,-0.369075,0.930393,0.168147,0.168025,1.11597,-0.0522228
0.030279,0.0669144,0.609123,0.00108236,-0.278497,0.0109371,0.960374,-0.189271,-1.93994,0.814336,4.48134e-06,-1.91051,0.814361,-0.109281,-0.401853,0.951544,0.0355968,-0.352028,0.926743,0.177747,0.177625,1.15117,-0.0266226
0.0336238,0.0684054,0.612494,-0.00120292,-0.28364,0.010463,0.958873,-0.186135,-1.91919,0.818227,4.40341e-06,-1.89025,0.818253,-0.107456,-0.383552,0.947653,0.0350017,-0.333858,0.922853,0.187347,0.187225,1.18637,-0.00102247
0.0372881,0.0692389,0.616138,-0.00287069,-0.288838,0.0104614,0.957317,-0.182805,-1.89719,0.822353,4.23595e-06,-1.86877,0.822377,-0.10552,-0.364592,0.94353,0.0343701,-0.314601,0.918728,0.196947,0.196825,1.22157,0.0245775
0.041349,0.0693808,0.620102,-0.0038326,-0.293978,0.0108474,0.955743,-0.179287,-1.87399,0.826703,4.08309e-06,-1.84612,0.826727,-0.103478,-0.3451,0.939181,0.0337042,-0.294295,0.914378,0.206547,0.206425,1.25677,0.0501775
0.0459011,0.0689367,0.624157,-0.00426784,-0.299189,0.0113819,0.954117,-0.175591,-1.84964,0.83127,3.96309e-06,-1.82235,0.831293,-0.101335,-0.324358,0.934615,0.0330055,-0.272983,0.909813,0.216147,0.216025,1.29197,0.0757774
0.0509788,0.0679324,0.628241,-0.00422408,-0.30455,0.0119973,0.952411,-0.171725,-1.82419,0.836042,3.85902e-06,-1.7975,0.836064,-0.099095,-0.302041,0.929844,0.0322754,-0.25071,0.905041,0.225747,0.225625,1.32717,0.101377
0.0557494,0.0660113,0.632292,-0.00295848,-0.310842,0.0136947,0.950358,-0.167696,-1.7977,0.84101,4.03559e-06,-1.77164,0.841031,-0.0967651,-0.278511,0.924878,0.0315157,-0.227528,0.900075,0.235348,0.235225,1.36237,0.126977
0.0594572,0.0628203,0.636303,-1.44711e-05,-0.318616,0.0169616,0.947732,-0.163516,-1.77023,0.846161,3.92677e-06,-1.74482,0.846182,-0.0943476,-0.254166,0.919728,0.0307279,-0.203489,0.894924,0.244948,0.244825,1.39757,0.152577
0.063133,0.0595657,0.640811,0.00292486,-0.325847,0.0199519,0.945207,-0.159194,-1.74184,0.851484,3.86543e-06,-1.71711,0.851504,-0.0918521,-0.230343,0.914405,0.0299164,-0.178647,0.889605,0.254548,0.254425,1.43277,0.178178
0.0660978,0.0569798,0.645831,0.00627863,-0.332431,0.0226283,0.942835,-0.154741,-1.71261,0.856964,3.74996e-06,-1.68857,0.856985,-0.08928,-0.204345,0.908925,0.0290793,-0.153066,0.884126,0.264148,0.264025,1.46797,0.203779
0.0688037,0.0550602,0.651036,0.00965431,-0.339029,0.0247095,0.940402,-0.15017,-1.6826,0.86259,3.76691e-06,-1.65927,0.862612,-0.0866374,-0.177727,0.9033,0.0282185,-0.126809,0.878498,0.273748,0.273625,1.50317,0.229379
0.0716218,0.053728,0.656285,0.012313,-0.345913,0.0262179,0.937819,-0.145489,-1.65189,0.868349,3.75235e-06,-1.62928,0.868371,-0.083933,-0.150545,0.897543,0.0273375,-0.0999341,0.872738,0.283348,0.283225,1.53837,0.254978
0.0744535,0.0529224,0.661456,0.0143291,-0.353096,0.0272243,0.935081,-0.140711,-1.62054,0.874227,3.72297e-06,-1.59868,0.874249,-0.0811734,-0.122856,0.891667,0.0264384,-0.0725064,0.86686,0.292947,0.292825,1.57357,0.280578
0.0772379,0.0526041,0.666475,0.0157438,-0.360576,0.0277757,0.932183,-0.135848,-1.58864,0.880208,3.68385e-06,-1.56753,0.880231,-0.0783652,-0.0947226,0.885687,0.0255235,-0.0445939,0.860878,0.302547,0.302425,1.60877,0.306178
0.0799671,0.0527679,0.671346,0.0165568,-0.36833,0.0278881,0.929129,-0.130912,-1.55627,0.886278,3.63822e-06,-1.53592,0.886301,-0.0755154,-0.0662062,0.879617,0.0245951,-0.0162657,0.854808,0.312146,0.312025,1.64397,0.331778
0.0826396,0.0533947,0.67608,0.0167825,-0.376325,0.0275873,0.925925,-0.125915,-1.5235,0.892423,3.58385e-06,-1.50393,0.892446,-0.072631,-0.0373724,0.873474,0.0236555,0.012408,0.848663,0.321746,0.321625,1.67917,0.357378
0.0852557,0.0544593,0.680675,0.0163609,-0.384579,0.0267468,0.92256,-0.120869,-1.49041,0.898626,3.57304e-06,-1.47163,0.898649,-0.0697191,-0.0082882,0.867271,0.022707,0.0413562,0.84246,0.331346,0.331225,1.71437,0.382978
0.0878037,0.0559558,0.685115,0.0153441,-0.39304,0.0254936,0.91904,-0.115788,-1.4571,0.904873,3.5039e-06,-1.4391,0.904895,-0.066787,0.0209778,0.861026,0.0217519,0.0705066,0.836213,0.340945,0.340825,1.74957,0.408578
0.09028,0.0578771,0.689377,0.0137488,-0.401675,0.0238776,0.915368,-0.110685,-1.42364,0.911147,3.4311e-06,-1.40643,0.91117,-0.063842,0.0503558,0.854752,0.0207926,0.0997865,0.829939,0.350545,0.350425,1.78477,0.434178
0.0926806,0.0602163,0.693451,0.0115758,-0.410462,0.0219179,0.911541,-0.105571,-1.39011,0.917434,3.35486e-06,-1.3737,0.917456,-0.0608914,0.0797754,0.848466,0.0198315,0.129123,0.823653,0.360145,0.360025,1.81997,0.459778
0.095004,0.0629672,0.697321,0.00882401,-0.419375,0.019633,0.907558,-0.100459,-1.3566,0.923717,3.2753e-06,-1.34098,0.923739,-0.0579427,0.109165,0.842184,0.018871,0.158441,0.817371,0.369744,0.369625,1.85517,0.485378
0.0972504,0.0661246,0.700974,0.00549319,-0.428393,0.0170406,0.903415,-0.0953638,-1.3232,0.92998,3.1927e-06,-1.30837,0.930002,-0.055003,0.138453,0.835921,0.0179135,0.187669,0.811108,0.379344,0.379225,1.89037,0.510978
0.0993969,0.0692856,0.704703,0.00233083,-0.437061,0.0148898,0.899306,-0.0902975,-1.28998,0.936209,2.65229e-06,-1.27594,0.93623,-0.0520814,0.16757,0.829696,0.0169635,0.216731,0.804878,0.388944,0.388825,1.92557,0.536577
0.101587,0.071607,0.708625,-0.000359011,-0.445085,0.0140904,0.895377,-0.085272,-1.25704,0.942388,2.61446e-06,-1.24378,0.942407,-0.0491845,0.196436,0.823519,0.0160205,0.245559,0.7987,0.398544,0.398425,1.96077,0.562177
0.104112,0.0730578,0.713022,-0.00286948,-0.452846,0.0136629,0.89148,-0.0803,-1.22444,0.948501,2.58011e-06,-1.21196,0.948518,-0.0463169,0.224984,0.817408,0.0150862,0.274078,0.792589,0.408144,0.408025,1.99597,0.587777
0.107039,0.0738806,0.717455,-0.00476048,-0.460296,0.0133577,0.887652,-0.0753945,-1.19229,0.954531,2.49275e-06,-1.18057,0.954547,-0.0434875,0.253147,0.811378,0.0141643,0.302216,0.78656,0.417744,0.417625,2.03117,0.613377
0.110097,0.0740784,0.721569,-0.00606052,-0.467579,0.0131271,0.883833,-0.0705679,-1.16065,0.960464,2.50378e-06,-1.14968,0.960479,-0.0407035,0.280856,0.805446,0.0132573,0.329901,0.780628,0.427343,0.427225,2.06637,0.638977
0.113141,0.073634,0.725244,-0.00675921,-0.474761,0.0129663,0.879993,-0.0658322,-1.12961,0.966285,2.45738e-06,-1.11937,0.966299,-0.0379719,0.308039,0.799626,0.0123674,0.357063,0.774808,0.436943,0.436825,2.10157,0.664577
0.116302,0.0725958,0.728531,-0.0068056,-0.481781,0.0130103,0.876169,-0.061199,-1.09924,0.97198,2.33446e-06,-1.08973,0.971993,-0.0352999,0.334627,0.793932,0.0114969,0.383635,0.769114,0.446543,0.446425,2.13677,0.690177
0.119689,0.0709876,0.73154,-0.00619266,-0.48857,0.0132825,0.872402,-0.0566804,-1.06962,0.977534,2.21578e-06,-1.06081,0.977546,-0.032694,0.360555,0.788379,0.010648,0.409549,0.763561,0.456143,0.456025,2.17197,0.715777
0.12331,0.0688142,0.73429,-0.00491823,-0.495114,0.0137738,0.868705,-0.0522878,-1.04083,0.982933,2.10304e-06,-1.03271,0.982944,-0.0301608,0.385758,0.782981,0.00982278,0.434741,0.758164,0.465743,0.465625,2.20717,0.741377
0.127145,0.0660825,0.736737,-0.00297939,-0.501415,0.014478,0.865081,-0.0480322,-1.01294,0.988164,1.99403e-06,-1.00548,0.988173,-0.0277066,0.410173,0.777751,0.00902333,0.459146,0.752934,0.475343,0.475225,2.24236,0.766977
0.131183,0.0628005,0.738852,-0.000373237,-0.507469,0.0153905,0.861533,-0.0439245,-0.986017,0.993213,1.88609e-06,-0.979191,0.993221,-0.0253376,0.433739,0.772704,0.00825166,0.482703,0.747886,0.484943,0.484825,2.27756,0.792577
0.135399,0.0590394,0.740725,0.00279287,-0.513187,0.0163746,0.858116,-0.0399744,-0.960132,0.998067,1.96177e-06,-0.953919,0.998075,-0.0230608,0.456395,0.76785,0.0075102,0.505354,0.743034,0.494543,0.494425,2.31276,0.818177
0.139036,0.0558537,0.743367,0.00599115,-0.517695,0.0166816,0.855381,-0.0361915,-0.935352,1.00271,1.71997e-06,-0.929723,1.00272,-0.0208803,0.478089,0.763202,0.00679957,0.52704,0.73839,0.504142,0.504025,2.34796,0.843777
0.14245,0.0532515,0.746162,0.00869431,-0.521929,0.016868,0.852778,-0.0325881,-0.911734,1.00714,1.64834e-06,-0.906665,1.00715,-0.0188012,0.498764,0.758774,0.00612254,0.547703,0.733962,0.513742,0.513625,2.38316,0.869377
0.145822,0.0511621,0.748791,0.0107837,-0.526027,0.0168021,0.850234,-0.0291714,-0.88934,1.01134,1.56834e-06,-0.884801,1.01135,-0.0168299,0.518366,0.754576,0.00548054,0.567295,0.729763,0.523342,0.523225,2.41836,0.894977
0.149034,0.0495094,0.751126,0.0123591,-0.530013,0.0165519,0.847738,-0.0259501,-0.868228,1.0153,1.49592e-06,-0.864188,1.01531,-0.0149714,0.536847,0.750617,0.00487518,0.585768,0.725805,0.532942,0.532825,2.45356,0.920577
0.152698,0.048305,0.753579,0.0136825,-0.534661,0.0174416,0.844776,-0.0229333,-0.848447,1.01901,1.55476e-06,-0.845628,1.01901,-0.0132299,0.554159,0.74691,0.00430843,0.603078,0.722098,0.542542,0.542423,2.48876,0.946177
0.156584,0.0475053,0.755188,0.01414,-0.539805,0.0182933,0.841472,-0.0201269,-0.830051,1.02246,1.39764e-06,-0.827563,1.02245,-0.0116109,0.570259,0.743461,0.00378155,0.619175,0.71865,0.552142,0.552023,2.52396,0.971778
0.160402,0.0474833,0.75654,0.013959,-0.544672,0.0182641,0.838334,-0.0175397,-0.813088,1.02564,2.61392e-06,-0.81091,1.02563,-0.010118,0.585107,0.74028,0.00329558,0.634022,0.715471,0.561741,0.561622,2.55916,0.997378
0.164053,0.0481425,0.757838,0.0128558,-0.549181,0.0171202,0.835429,-0.0151746,-0.797602,1.02854,2.72729e-06,-0.795705,1.02854,-0.00875461,0.598665,0.737376,0.00285011,0.647579,0.712568,0.571341,0.571222,2.59436,1.02298
