time_s,base_error_x_m,base_error_y_m,base_error_z_m,base_orientation_error_rad,wheel_error_fl_m,wheel_error_fr_m,wheel_error_rl_m,wheel_error_rr_m,contact_mismatch_fl,contact_mismatch_fr,contact_mismatch_rl,contact_mismatch_rr,solve_ms,rollout_termination_rate
4.660000000000000142e+00,-1.897239685058593750e-02,5.385589599609375000e-02,-3.389704227447509766e-02,5.348121002316474915e-02,3.530856966972351074e-02,6.939785182476043701e-02,9.833548218011856079e-02,1.065267622470855713e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.413316040039062500e+02,0.000000000000000000e+00
4.679999999999999716e+00,-2.384567260742187500e-02,5.498886108398437500e-02,-3.552860021591186523e-02,5.183291435241699219e-02,4.107558354735374451e-02,7.147264480590820312e-02,9.812947362661361694e-02,1.115733906626701355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.318654174804687500e+02,3.906250000000000000e-03
4.700000000000000178e+00,-2.696609497070312500e-02,5.595779418945312500e-02,-3.642058372497558594e-02,5.028718337416648865e-02,4.137534275650978088e-02,7.318921387195587158e-02,9.871030598878860474e-02,1.161894947290420532e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.412415771484375000e+02,0.000000000000000000e+00
4.719999999999999751e+00,-2.851486206054687500e-02,5.692672729492187500e-02,-3.671038150787353516e-02,4.882445558905601501e-02,3.913407027721405029e-02,7.428533583879470825e-02,9.906447678804397583e-02,1.193887516856193542e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.485170288085937500e+02,7.812500000000000000e-03
4.740000000000000213e+00,-2.897644042968750000e-02,5.784797668457031250e-02,-3.627240657806396484e-02,4.805160313844680786e-02,3.728515654802322388e-02,7.478690147399902344e-02,9.927320480346679688e-02,1.226124539971351624e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.663236083984375000e+02,1.953125000000000000e-02
4.759999999999999787e+00,-2.881813049316406250e-02,5.853271484375000000e-02,-3.550642728805541992e-02,4.745743051171302795e-02,3.716738522052764893e-02,7.445533573627471924e-02,9.945433586835861206e-02,1.252459436655044556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.345333251953125000e+02,0.000000000000000000e+00
4.780000000000000249e+00,-2.843856811523437500e-02,5.867767333984375000e-02,-3.464126586914062500e-02,4.753775149583816528e-02,3.861101716756820679e-02,7.381845265626907349e-02,9.957322478294372559e-02,1.276190578937530518e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.012929382324218750e+02,0.000000000000000000e+00
4.799999999999999822e+00,-2.767944335937500000e-02,5.813598632812500000e-02,-3.386968374252319336e-02,4.825956746935844421e-02,3.927187621593475342e-02,7.336675375699996948e-02,9.963987767696380615e-02,1.267794370651245117e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.369827880859375000e+02,0.000000000000000000e+00
4.820000000000000284e+00,-2.686119079589843750e-02,5.696487426757812500e-02,-3.312814235687255859e-02,4.986339062452316284e-02,3.528360649943351746e-02,7.251391559839248657e-02,9.955020993947982788e-02,1.209656372666358948e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.735502929687500000e+02,0.000000000000000000e+00
4.839999999999999858e+00,-2.597618103027343750e-02,5.542945861816406250e-02,-3.255099058151245117e-02,5.286235362291336060e-02,2.863644063472747803e-02,7.105088233947753906e-02,9.942458570003509521e-02,1.128588467836380005e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.396234741210937500e+02,7.812500000000000000e-03
4.860000000000000320e+00,-2.443313598632812500e-02,5.375480651855468750e-02,-3.244209289550781250e-02,5.639359727501869202e-02,2.236441895365715027e-02,6.961145997047424316e-02,9.939523041248321533e-02,1.065440401434898376e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.588875122070312500e+02,0.000000000000000000e+00
4.879999999999999893e+00,-2.178764343261718750e-02,5.221366882324218750e-02,-3.312206268310546875e-02,6.029266119003295898e-02,1.571708731353282928e-02,6.820140779018402100e-02,9.952592104673385620e-02,1.043887585401535034e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.243819580078125000e+02,3.906250000000000000e-03
